movie_id,title,tags
11324,Shutter Island,shutter island drama thriller mysteri base on novel island hurrican investig psychiatr hospit u.s. marshal conspiraci theori 1950s leonardo dicaprio mark ruffalo ben kingsley emili mortim martin scorses world war ii soldier turn u marshal teddi daniel investig disappear patient hospit crimin insan effort compromis troubl vision also mysteri doctor
12193,Four Christmases,four christmas comedi romanc drama holiday romant comedi dysfunct famili christma vinc vaughn rees witherspoon robert duval sissi spacek seth gordon brad kate made someth art form avoid famili holiday year foolproof plan go bust big time stuck citi airport depart flight cancel coupl embarrass see ruse expos world overzeal televis report brad kate left precious littl choic swallow pride suffer round
9928,Robots,robot anim comedi famili scienc fiction inventor busi man robot dishonesti robin william ewan mcgregor hall berri mel brook chris wedg carlo saldanha rodney copperbottom young robot inventor dream make world better place evil ratchet take big weld industri rodney dream friend danger becom obsolet
754,Face/Off,face action crime scienc fiction thriller undercov mexican standoff biolog weapon face transplant rage and hate fistfight hostil reveng decept tragedi shootout hospit boat chase los angel explos extrem violenc fbi agent prison escap crimin gang flashback golden gun arch villain bullet ballet john travolta nicola cage joan allen alessandro nivola john woo antiterror agent goe knife acquir like terrorist gather detail bomb plot terrorist escap custodi undergo surgeri look like agent get close agent famili
10202,Bedtime Stories,bedtim stori fantasi comedi famili romanc wish come true escapad disord imaginari miracul event imaginari kingdom life turn upsid down noth goe right adam sandler keri russel guy pearc courteney cox adam shankman skeeter bronson luck guy alway tell bedtim stori niec nephew life turn upsid fantast stori make entertain inexplic turn realiti bewild skeeter manag unruli fantasi outrag charact situat mind morph actual peopl event
4147,Road to Perdition,road perdit thriller crime drama base on graphic novel homework shot in the chin soft boil egg learn to drive spoil son scar face thompson sub machin gun frost on a window cauter a wound liberti half dollar tom hank tyler hoechlin jennif jason leigh liam aiken sam mend mike sullivan work hit man crime boss john rooney sullivan view rooney father figur howev son wit kill mike sullivan find run attempt save life son time look reveng wrong
50546,Just Go with It,go romanc comedi beach fictiti marriag blackmail plastic surgeri marriag love beauti woman kid and famili adam sandler jennif aniston nicol kidman nick swardson denni dugan plastic surgeon romanc much younger schoolteach enlist loyal assist pretend soon ex wife order cover careless lie lie backfir assist kid becom involv everyon head weekend hawaii chang live
1701,Con Air,con air action thriller crime prison ambush helicopt airport gas station undercov mexican standoff braveri hijack escap shootout u.s. marshal las vega explos brutal violenc convict desert war hero dea agent motorcycl chase nicola cage john cusack john malkovich ving rhame simon west govern put rotten crimin egg one airborn basket ask troubl say pass barf bag crook control plane led creepi cyrus virus grissom watch everi move releas cameron poe rather reunit famili
13027,Eagle Eye,eagl eye mysteri thriller action artifici intellig washington d.c. secret ident hostag technolog fbi pentagon twin brother fbi agent shia labeouf michell monaghan rosario dawson michael chik d.j. caruso jerri shaw rachel holloman two stranger whose live sudden thrown turmoil mysteri woman never met threaten live famili unseen caller use everyday technolog control action push increas danger event escal jerri rachel becom countri want fugit must figur happen
2289,Cold Mountain,cold mountain drama loss of lover loss of famili desert loss of father love of one life jude law nicol kidman rené zellweg eileen atkin anthoni minghella classic stori love devot set backdrop american civil war wound confeder soldier name w p inman desert unit travel across south aim return young wife ada left behind tend farm inman make peril journey home ada struggl keep home intact assist rubi mysteri drifter sent help kind neighbor
20504,The Book of Eli,book eli action thriller scienc fiction book post-apocalypt dystopia faith blind denzel washington gari oldman mila kuni ray stevenson albert hugh allen hugh post apocalypt tale lone man fight way across america order protect sacr book hold secret save humankind
9574,Flubber,flubber comedi famili scienc fiction wed vow inventor slime green flight mad scientist wed robin william marcia gay harden christoph mcdonald raymond j. barri les mayfield professor phillip brainard absent mind professor work assist weebo tri creat substanc new sourc energi save medfield colleg sweetheart sara presid miss wed twice afternoon third wed professor brainard creat flubber allow object fli air
11618,The Haunting,haunt horror thriller fantasi mysteri base on novel trauma castl haunt hous insomnia bone poster paint remak haunt child labor audio record spiral staircas evil loner research insomniac paranorm activ logbook  strang nois spook cherub liam neeson catherin zeta-jon owen wilson lili taylor jan de bont dr david marrow invit nell vanc theo luke sanderson eeri isol hill hous subject sleep disord studi unfortun guest discov marrow far interest sinist mansion soon see true natur horror
2300,Space Jam,space jam anim comedi drama famili fantasi sport basketbal doctor basketbal team basketbal game refere basketbal court tweeti bird speedi gonzal cartoon chicken sylvest the cat cartoon realiti crossov basketbal hoop cartoon skunk michael jordan wayn knight billi west dee bradley baker joe pytka desper attempt win basketbal match earn freedom looney tune seek aid retir basketbal champion michael jordan
12096,The Pink Panther,pink panther action comedi crime mysteri famili robberi investig inspector killer clouseau pink panther murder hunt steve martin kevin kline jean reno beyoncé knowl shawn levi coach franc soccer team kill poison dart stadium end game expens huge ring diamond pink panther disappear ambiti chief inspector dreyfus assign worst polic inspector jacqu clouseau case
10200,The Day the Earth Stood Still,day earth stood still drama scienc fiction thriller extraterrestri technolog spacecraft ultimatum evacu panic govern remak ufo alien end of the world giant robot tank social commentari power outag interrog environment threat alien contact central park messeng nanobot disintegr keanu reev jennif connelli kathi bate jaden smith scott derrickson repres alien race went drastic evolut surviv climat chang klaatu come earth assess whether human prevent environment damag inflict planet bar speak unit nation decid humankind shall extermin planet surviv
8834,Conspiracy Theory,conspiraci theori action drama mysteri thriller new york cia helicopt assassin secret obsess taxi driver fbi paranoia wheelchair chase theori polit govern control cover-up murder suspens conspiraci tortur flashback target geronimo newslett mel gibson julia robert patrick stewart cylk cozart richard donner man obsess conspiraci theori becom target one theori turn true unfortun order save figur theori
